Data,Produto,Quantidade Vendida,Preço Unitário,Total de Vendas,Lucro,Despesas,Promoções,Categoria
24/05/2023,Passeio Cristo Redentor (Carro),2,1329.68,2659.36,1571.22,1088.14,Não,Passeios Locais
24/05/2023,Aluguel Carro Executivo,2,231.46,462.92,285.13,177.79,Não,Serviço Privado
24/05/2023,Passeio Cristo Redentor (Carro),3,266.51,799.53,457.75,341.78,Não,Passeios Locais
24/05/2023,Tour Petrópolis (Carro),3,1362.01,4086.03,2771.13,1314.9,Não,Viagens Longas
24/05/2023,Aluguel Van Corporativa,2,1311.71,2623.42,1511.82,1111.6,Não,Serviço Privado
24/05/2023,Aluguel Van Corporativa,2,1207.35,2414.7,1399.08,1015.62,Sim,Serviço Privado
25/05/2023,Tour Arraial do Cabo (Van),1,576.89,576.89,331.62,245.27,Sim,Viagens Longas
25/05/2023,Translado Aeroporto Santos Dumont,3,657.76,1973.28,1475.52,497.76,Não,Translados
25/05/2023,Tour Petrópolis (Carro),3,1216.13,3648.39,2346.35,1302.04,Não,Viagens Longas
25/05/2023,Passeio Pão de Açúcar (Carro),1,1205.25,1205.25,814.91,390.34,Sim,Passeios Locais
25/05/2023,Aluguel Van Corporativa,1,477.62,477.62,280.9,196.72,Sim,Serviço Privado
26/05/2023,Tour Petrópolis (Carro),1,745.73,745.73,432.58,313.15,Sim,Viagens Longas
26/05/2023,Aluguel Van Corporativa,3,459.52,1378.56,913.97,464.59,Sim,Serviço Privado
26/05/2023,Aluguel Carro Executivo,1,738.01,738.01,453.73,284.28,Sim,Serviço Privado
26/05/2023,Translado Aeroporto Santos Dumont,2,728.62,1457.24,1010.03,447.21,Sim,Translados
27/05/2023,Translado Aeroporto Santos Dumont,1,1403.52,1403.52,783.88,619.64,Sim,Translados
27/05/2023,City Tour Completo (Van),3,241.36,724.08,459.2,264.88,Sim,City Tour
27/05/2023,Passeio Cristo Redentor (Carro),3,1277.7,3833.1,2232.27,1600.83,Não,Passeios Locais
27/05/2023,Tour Arraial do Cabo (Van),1,1457.97,1457.97,1016.57,441.4,Sim,Viagens Longas
28/05/2023,Translado Aeroporto Santos Dumont,3,1264.05,3792.15,2513.75,1278.4,Não,Translados
28/05/2023,Tour Búzios (Van),1,390.45,390.45,232.96,157.49,Não,Viagens Longas
28/05/2023,Passeio Cristo Redentor (Carro),3,1468.25,4404.75,2448.5,1956.25,Sim,Passeios Locais
28/05/2023,Passeio Pão de Açúcar (Carro),3,995.77,2987.31,1938.45,1048.86,Não,Passeios Locais
29/05/2023,Aluguel Van Corporativa,2,395.37,790.74,545.37,245.37,Não,Serviço Privado
29/05/2023,Tour Arraial do Cabo (Van),3,1346.36,4039.08,2503.42,1535.66,Sim,Viagens Longas
29/05/2023,Passeio Cristo Redentor (Carro),2,454.62,909.24,614.21,295.03,Não,Passeios Locais
29/05/2023,Translado Aeroporto Santos Dumont,3,947.41,2842.23,1665.63,1176.6,Não,Translados
30/05/2023,Tour Arraial do Cabo (Van),1,858.24,858.24,609.87,248.37,Sim,Viagens Longas
30/05/2023,Tour Petrópolis (Carro),2,1272.85,2545.7,1508.26,1037.44,Não,Viagens Longas
30/05/2023,City Tour Completo (Van),3,857.08,2571.24,1651.67,919.57,Não,City Tour
30/05/2023,Tour Petrópolis (Carro),2,233.51,467.02,257.26,209.76,Sim,Viagens Longas
30/05/2023,Tour Arraial do Cabo (Van),2,1328.33,2656.66,1892.95,763.71,Sim,Viagens Longas
31/05/2023,Tour Búzios (Van),3,977.71,2933.13,1824.29,1108.84,Sim,Viagens Longas
31/05/2023,City Tour Completo (Van),2,1114.09,2228.18,1478.91,749.27,Não,City Tour
31/05/2023,Translado Aeroporto Galeão,3,524.19,1572.57,1147.21,425.36,Sim,Translados
01/06/2023,City Tour Completo (Van),1,354.35,354.35,214.68,139.67,Não,City Tour
01/06/2023,Aluguel Carro Executivo,2,547.09,1094.18,610.87,483.31,Não,Serviço Privado
01/06/2023,City Tour Completo (Van),2,1319.2,2638.4,1852.94,785.46,Sim,City Tour
01/06/2023,Passeio Pão de Açúcar (Carro),2,951.63,1903.26,1409.19,494.07,Sim,Passeios Locais
01/06/2023,Passeio Cristo Redentor (Carro),3,277.54,832.62,606.73,225.89,Sim,Passeios Locais
02/06/2023,Passeio Cristo Redentor (Carro),2,1320.33,2640.66,1784.94,855.72,Sim,Passeios Locais
02/06/2023,Tour Búzios (Van),3,1287.82,3863.46,2523.05,1340.41,Sim,Viagens Longas
02/06/2023,City Tour Completo (Van),1,1032.41,1032.41,573.99,458.42,Não,City Tour
02/06/2023,Tour Petrópolis (Carro),1,1354.12,1354.12,845.63,508.49,Sim,Viagens Longas
02/06/2023,Tour Arraial do Cabo (Van),1,1087.06,1087.06,776.2,310.86,Não,Viagens Longas
02/06/2023,Translado Aeroporto Galeão,1,1401.38,1401.38,969.01,432.37,Não,Translados
03/06/2023,Passeio Pão de Açúcar (Carro),2,1096.49,2192.98,1552.52,640.46,Não,Passeios Locais
03/06/2023,Tour Búzios (Van),3,706.7,2120.1,1447.51,672.59,Sim,Viagens Longas
03/06/2023,Passeio Cristo Redentor (Carro),1,300.44,300.44,225.25,75.19,Sim,Passeios Locais
03/06/2023,Tour Búzios (Van),1,1297.4,1297.4,897.08,400.32,Não,Viagens Longas
03/06/2023,Aluguel Carro Executivo,1,334.24,334.24,225.11,109.13,Sim,Serviço Privado
04/06/2023,Translado Aeroporto Galeão,2,536.56,1073.12,786.9,286.22,Sim,Translados
04/06/2023,Tour Petrópolis (Carro),1,552.65,552.65,406.6,146.05,Não,Viagens Longas
04/06/2023,Tour Petrópolis (Carro),3,1203.2,3609.6,2396.95,1212.65,Não,Viagens Longas
05/06/2023,Tour Búzios (Van),3,1293.41,3880.23,2458.51,1421.72,Sim,Viagens Longas
05/06/2023,Tour Petrópolis (Carro),3,958.92,2876.76,1657.15,1219.61,Não,Viagens Longas
05/06/2023,Tour Búzios (Van),1,1105.89,1105.89,739.93,365.96,Sim,Viagens Longas
05/06/2023,Tour Arraial do Cabo (Van),2,946.71,1893.42,1149.19,744.23,Não,Viagens Longas
05/06/2023,Passeio Cristo Redentor (Carro),3,659.07,1977.21,1386.39,590.82,Sim,Passeios Locais
05/06/2023,City Tour Completo (Van),1,767.27,767.27,541.2,226.07,Sim,City Tour
05/06/2023,City Tour Completo (Van),1,598.39,598.39,388.46,209.93,Não,City Tour
06/06/2023,Aluguel Carro Executivo,2,1182.11,2364.22,1594.66,769.56,Não,Serviço Privado
06/06/2023,Passeio Cristo Redentor (Carro),1,1169.56,1169.56,744.83,424.73,Não,Passeios Locais
06/06/2023,City Tour Completo (Van),2,779.79,1559.58,859.13,700.45,Não,City Tour
06/06/2023,Tour Arraial do Cabo (Van),2,354.81,709.62,449.86,259.76,Não,Viagens Longas
06/06/2023,Translado Aeroporto Santos Dumont,2,819.12,1638.24,1158.56,479.68,Não,Translados
07/06/2023,Tour Arraial do Cabo (Van),3,1289.25,3867.75,2328.93,1538.82,Não,Viagens Longas
07/06/2023,City Tour Completo (Van),1,951.42,951.42,533.49,417.93,Não,City Tour
07/06/2023,Translado Aeroporto Santos Dumont,1,769.04,769.04,539.59,229.45,Não,Translados
07/06/2023,Translado Aeroporto Santos Dumont,2,1243.31,2486.62,1520.22,966.4,Sim,Translados
07/06/2023,City Tour Completo (Van),1,1383.52,1383.52,927.1,456.42,Não,City Tour
07/06/2023,City Tour Completo (Van),2,875.35,1750.7,1084.33,666.37,Não,City Tour
07/06/2023,Passeio Cristo Redentor (Carro),2,595.92,1191.84,800.16,391.68,Não,Passeios Locais
08/06/2023,Passeio Pão de Açúcar (Carro),2,1315.66,2631.32,1604.83,1026.49,Não,Passeios Locais
08/06/2023,Tour Búzios (Van),2,642.65,1285.3,882.0,403.3,Não,Viagens Longas
08/06/2023,City Tour Completo (Van),2,1478.48,2956.96,1648.02,1308.94,Não,City Tour
08/06/2023,Aluguel Van Corporativa,1,711.67,711.67,507.35,204.32,Não,Serviço Privado
08/06/2023,Aluguel Van Corporativa,2,895.74,1791.48,1121.02,670.46,Não,Serviço Privado
08/06/2023,City Tour Completo (Van),2,945.21,1890.42,1330.04,560.38,Não,City Tour
08/06/2023,Translado Aeroporto Galeão,3,532.39,1597.17,974.36,622.81,Não,Translados
08/06/2023,Passeio Pão de Açúcar (Carro),2,483.68,967.36,583.47,383.89,Não,Passeios Locais
09/06/2023,Passeio Pão de Açúcar (Carro),1,797.0,797.0,480.76,316.24,Não,Passeios Locais
09/06/2023,Aluguel Van Corporativa,2,910.04,1820.08,1282.55,537.53,Sim,Serviço Privado
09/06/2023,Tour Búzios (Van),2,701.64,1403.28,878.37,524.91,Sim,Viagens Longas
09/06/2023,Passeio Cristo Redentor (Carro),2,1217.92,2435.84,1408.16,1027.68,Sim,Passeios Locais
09/06/2023,Passeio Pão de Açúcar (Carro),2,879.02,1758.04,969.94,788.1,Não,Passeios Locais
09/06/2023,Tour Búzios (Van),2,638.93,1277.86,728.74,549.12,Não,Viagens Longas
10/06/2023,Aluguel Van Corporativa,1,1256.82,1256.82,872.01,384.81,Sim,Serviço Privado
10/06/2023,Passeio Cristo Redentor (Carro),3,1228.02,3684.06,2426.08,1257.98,Sim,Passeios Locais
10/06/2023,Tour Petrópolis (Carro),1,693.15,693.15,480.68,212.47,Não,Viagens Longas
10/06/2023,Passeio Pão de Açúcar (Carro),3,1332.68,3998.04,2202.03,1796.01,Não,Passeios Locais
11/06/2023,Passeio Cristo Redentor (Carro),1,162.58,162.58,114.76,47.82,Sim,Passeios Locais
11/06/2023,Tour Petrópolis (Carro),1,625.8,625.8,398.3,227.5,Não,Viagens Longas
11/06/2023,Tour Petrópolis (Carro),2,1370.95,2741.9,1647.18,1094.72,Não,Viagens Longas
11/06/2023,Passeio Pão de Açúcar (Carro),1,1039.12,1039.12,716.71,322.41,Não,Passeios Locais
12/06/2023,Passeio Cristo Redentor (Carro),1,271.73,271.73,168.34,103.39,Sim,Passeios Locais
12/06/2023,Tour Arraial do Cabo (Van),2,788.19,1576.38,1123.14,453.24,Sim,Viagens Longas
12/06/2023,Aluguel Carro Executivo,1,769.33,769.33,550.14,219.19,Não,Serviço Privado
12/06/2023,Translado Aeroporto Santos Dumont,3,1249.42,3748.26,2520.93,1227.33,Sim,Translados
12/06/2023,City Tour Completo (Van),1,215.82,215.82,142.4,73.42,Não,City Tour
12/06/2023,Aluguel Carro Executivo,2,564.88,1129.76,627.26,502.5,Não,Serviço Privado
12/06/2023,Translado Aeroporto Santos Dumont,1,784.27,784.27,580.59,203.68,Sim,Translados
12/06/2023,Translado Aeroporto Santos Dumont,3,856.26,2568.78,1521.78,1047.0,Não,Translados
13/06/2023,City Tour Completo (Van),3,492.01,1476.03,1022.52,453.51,Não,City Tour
13/06/2023,Translado Aeroporto Santos Dumont,2,606.29,1212.58,674.6,537.98,Não,Translados
13/06/2023,Aluguel Carro Executivo,2,178.22,356.44,240.69,115.75,Não,Serviço Privado
13/06/2023,Passeio Cristo Redentor (Carro),3,1409.64,4228.92,2623.04,1605.88,Não,Passeios Locais
13/06/2023,City Tour Completo (Van),1,868.64,868.64,631.61,237.03,Sim,City Tour
13/06/2023,Passeio Pão de Açúcar (Carro),1,997.31,997.31,718.39,278.92,Sim,Passeios Locais
13/06/2023,Tour Arraial do Cabo (Van),2,846.83,1693.66,1203.39,490.27,Não,Viagens Longas
13/06/2023,Tour Búzios (Van),2,348.02,696.04,398.01,298.03,Sim,Viagens Longas
14/06/2023,Passeio Cristo Redentor (Carro),1,1201.91,1201.91,824.65,377.26,Sim,Passeios Locais
14/06/2023,Aluguel Van Corporativa,1,982.98,982.98,717.6,265.38,Não,Serviço Privado
14/06/2023,Aluguel Carro Executivo,3,415.57,1246.71,757.92,488.79,Não,Serviço Privado
14/06/2023,Passeio Cristo Redentor (Carro),2,832.08,1664.16,1109.01,555.15,Sim,Passeios Locais
14/06/2023,Passeio Cristo Redentor (Carro),3,1291.22,3873.66,2558.59,1315.07,Sim,Passeios Locais
14/06/2023,Tour Búzios (Van),3,628.21,1884.63,1161.13,723.5,Não,Viagens Longas
14/06/2023,City Tour Completo (Van),2,546.75,1093.5,699.04,394.46,Não,City Tour
14/06/2023,Tour Arraial do Cabo (Van),2,954.29,1908.58,1202.86,705.72,Não,Viagens Longas
15/06/2023,City Tour Completo (Van),2,283.19,566.38,319.32,247.06,Não,City Tour
15/06/2023,Passeio Cristo Redentor (Carro),1,535.93,535.93,342.21,193.72,Não,Passeios Locais
15/06/2023,Translado Aeroporto Galeão,3,469.14,1407.42,1042.22,365.2,Não,Translados
15/06/2023,Tour Arraial do Cabo (Van),3,1436.51,4309.53,2377.56,1931.97,Não,Viagens Longas
15/06/2023,Translado Aeroporto Santos Dumont,2,300.37,600.74,443.44,157.3,Não,Translados
15/06/2023,Aluguel Van Corporativa,2,352.98,705.96,513.74,192.22,Não,Serviço Privado
15/06/2023,Passeio Cristo Redentor (Carro),1,154.77,154.77,98.47,56.3,Sim,Passeios Locais
15/06/2023,Translado Aeroporto Galeão,3,667.59,2002.77,1109.32,893.45,Sim,Translados
16/06/2023,Aluguel Carro Executivo,2,811.33,1622.66,1118.24,504.42,Sim,Serviço Privado
16/06/2023,Passeio Cristo Redentor (Carro),3,1297.61,3892.83,2640.96,1251.87,Sim,Passeios Locais
16/06/2023,Tour Arraial do Cabo (Van),1,476.53,476.53,355.81,120.72,Não,Viagens Longas
16/06/2023,Aluguel Carro Executivo,2,228.53,457.06,271.22,185.84,Sim,Serviço Privado
17/06/2023,Tour Búzios (Van),2,1060.73,2121.46,1228.99,892.47,Sim,Viagens Longas
17/06/2023,Tour Petrópolis (Carro),3,336.13,1008.39,754.33,254.06,Sim,Viagens Longas
17/06/2023,Translado Aeroporto Santos Dumont,1,248.5,248.5,159.24,89.26,Sim,Translados
17/06/2023,Translado Aeroporto Santos Dumont,1,1074.8,1074.8,719.82,354.98,Não,Translados
18/06/2023,City Tour Completo (Van),3,513.42,1540.26,1066.52,473.74,Não,City Tour
18/06/2023,City Tour Completo (Van),1,689.81,689.81,400.03,289.78,Não,City Tour
18/06/2023,Aluguel Van Corporativa,3,955.27,2865.81,1924.52,941.29,Não,Serviço Privado
18/06/2023,Translado Aeroporto Galeão,2,436.16,872.32,492.72,379.6,Não,Translados
19/06/2023,Passeio Pão de Açúcar (Carro),1,1225.51,1225.51,795.89,429.62,Sim,Passeios Locais
19/06/2023,Passeio Pão de Açúcar (Carro),3,1406.13,4218.39,2914.4,1303.99,Sim,Passeios Locais
19/06/2023,Tour Búzios (Van),3,205.97,617.91,410.14,207.77,Não,Viagens Longas
19/06/2023,Tour Búzios (Van),3,1182.5,3547.5,1971.8,1575.7,Não,Viagens Longas
19/06/2023,Passeio Pão de Açúcar (Carro),3,299.9,899.7,608.52,291.18,Não,Passeios Locais
19/06/2023,Passeio Cristo Redentor (Carro),3,1002.3,3006.9,2167.67,839.23,Sim,Passeios Locais
20/06/2023,Translado Aeroporto Santos Dumont,3,1090.23,3270.69,2259.05,1011.64,Sim,Translados
20/06/2023,Translado Aeroporto Santos Dumont,3,727.37,2182.11,1579.96,602.15,Não,Translados
20/06/2023,Passeio Cristo Redentor (Carro),2,558.67,1117.34,753.72,363.62,Não,Passeios Locais
20/06/2023,Translado Aeroporto Galeão,3,395.79,1187.37,871.43,315.94,Sim,Translados
21/06/2023,Translado Aeroporto Galeão,1,719.93,719.93,525.51,194.42,Não,Translados
21/06/2023,Tour Petrópolis (Carro),3,968.97,2906.91,2145.27,761.64,Não,Viagens Longas
21/06/2023,Aluguel Van Corporativa,3,803.33,2409.99,1568.29,841.7,Não,Serviço Privado
21/06/2023,Tour Arraial do Cabo (Van),3,727.76,2183.28,1248.0,935.28,Não,Viagens Longas
22/06/2023,Passeio Cristo Redentor (Carro),1,504.5,504.5,335.36,169.14,Sim,Passeios Locais
22/06/2023,Aluguel Carro Executivo,2,561.26,1122.52,793.48,329.04,Não,Serviço Privado
22/06/2023,Tour Arraial do Cabo (Van),2,1006.19,2012.38,1114.11,898.27,Não,Viagens Longas
22/06/2023,Passeio Cristo Redentor (Carro),1,159.17,159.17,109.89,49.28,Sim,Passeios Locais
22/06/2023,Passeio Cristo Redentor (Carro),3,516.21,1548.63,1084.95,463.68,Sim,Passeios Locais
22/06/2023,Translado Aeroporto Galeão,1,737.06,737.06,482.92,254.14,Sim,Translados
22/06/2023,Translado Aeroporto Galeão,1,293.1,293.1,176.24,116.86,Sim,Translados
22/06/2023,Tour Petrópolis (Carro),1,1244.12,1244.12,923.76,320.36,Sim,Viagens Longas
23/06/2023,Aluguel Van Corporativa,3,1179.51,3538.53,2161.32,1377.21,Sim,Serviço Privado
23/06/2023,Aluguel Carro Executivo,1,1355.86,1355.86,993.84,362.02,Sim,Serviço Privado
23/06/2023,Passeio Pão de Açúcar (Carro),1,583.58,583.58,386.26,197.32,Não,Passeios Locais
23/06/2023,Passeio Cristo Redentor (Carro),3,500.82,1502.46,835.62,666.84,Sim,Passeios Locais
23/06/2023,Passeio Cristo Redentor (Carro),1,1361.58,1361.58,919.65,441.93,Não,Passeios Locais
23/06/2023,Passeio Cristo Redentor (Carro),2,251.11,502.22,282.9,219.32,Não,Passeios Locais
23/06/2023,Passeio Cristo Redentor (Carro),3,1234.41,3703.23,2529.77,1173.46,Sim,Passeios Locais
23/06/2023,Translado Aeroporto Santos Dumont,2,168.23,336.46,246.81,89.65,Não,Translados
24/06/2023,Aluguel Van Corporativa,2,340.31,680.62,421.92,258.7,Sim,Serviço Privado
24/06/2023,Passeio Cristo Redentor (Carro),1,1420.83,1420.83,1065.33,355.5,Não,Passeios Locais
24/06/2023,Tour Búzios (Van),2,994.15,1988.3,1395.78,592.52,Não,Viagens Longas
24/06/2023,Translado Aeroporto Galeão,3,1448.63,4345.89,2473.13,1872.76,Não,Translados
24/06/2023,Translado Aeroporto Santos Dumont,2,459.83,919.66,603.32,316.34,Sim,Translados
24/06/2023,Tour Búzios (Van),3,1345.76,4037.28,2322.62,1714.66,Não,Viagens Longas
24/06/2023,Passeio Cristo Redentor (Carro),3,323.38,970.14,625.82,344.32,Não,Passeios Locais
24/06/2023,Passeio Pão de Açúcar (Carro),3,1349.55,4048.65,2934.8,1113.85,Não,Passeios Locais
25/06/2023,Tour Petrópolis (Carro),1,684.62,684.62,501.56,183.06,Não,Viagens Longas
25/06/2023,Tour Petrópolis (Carro),2,432.48,864.96,587.33,277.63,Não,Viagens Longas
25/06/2023,Translado Aeroporto Galeão,3,898.75,2696.25,1829.14,867.11,Não,Translados
25/06/2023,Tour Arraial do Cabo (Van),2,451.35,902.7,661.81,240.89,Sim,Viagens Longas
25/06/2023,Translado Aeroporto Galeão,3,297.26,891.78,643.07,248.71,Sim,Translados
26/06/2023,Translado Aeroporto Santos Dumont,1,682.54,682.54,421.06,261.48,Não,Translados
26/06/2023,City Tour Completo (Van),1,1189.94,1189.94,749.51,440.43,Sim,City Tour
26/06/2023,Passeio Pão de Açúcar (Carro),3,698.12,2094.36,1407.72,686.64,Não,Passeios Locais
26/06/2023,Aluguel Van Corporativa,3,468.06,1404.18,897.24,506.94,Não,Serviço Privado
26/06/2023,Tour Petrópolis (Carro),3,1173.17,3519.51,2091.25,1428.26,Sim,Viagens Longas
26/06/2023,Tour Búzios (Van),2,1221.27,2442.54,1372.43,1070.11,Não,Viagens Longas
26/06/2023,Aluguel Carro Executivo,2,881.69,1763.38,996.43,766.95,Não,Serviço Privado
27/06/2023,Aluguel Carro Executivo,1,369.22,369.22,205.41,163.81,Não,Serviço Privado
27/06/2023,Translado Aeroporto Santos Dumont,2,1411.6,2823.2,1588.76,1234.44,Não,Translados
27/06/2023,Passeio Pão de Açúcar (Carro),2,219.65,439.3,318.78,120.52,Não,Passeios Locais
28/06/2023,Passeio Cristo Redentor (Carro),3,373.6,1120.8,805.21,315.59,Não,Passeios Locais
28/06/2023,Tour Arraial do Cabo (Van),1,1136.87,1136.87,638.19,498.68,Não,Viagens Longas
28/06/2023,Passeio Cristo Redentor (Carro),1,786.65,786.65,458.58,328.07,Não,Passeios Locais
29/06/2023,Tour Arraial do Cabo (Van),3,811.12,2433.36,1632.85,800.51,Sim,Viagens Longas
29/06/2023,City Tour Completo (Van),2,306.75,613.5,445.26,168.24,Não,City Tour
29/06/2023,Passeio Cristo Redentor (Carro),2,520.74,1041.48,697.29,344.19,Não,Passeios Locais
29/06/2023,Tour Arraial do Cabo (Van),3,681.49,2044.47,1477.27,567.2,Sim,Viagens Longas
30/06/2023,Translado Aeroporto Galeão,2,411.47,822.94,492.93,330.01,Não,Translados
30/06/2023,City Tour Completo (Van),2,319.32,638.64,372.79,265.85,Sim,City Tour
30/06/2023,Tour Búzios (Van),2,1437.5,2875.0,1892.36,982.64,Não,Viagens Longas
30/06/2023,Passeio Cristo Redentor (Carro),1,286.78,286.78,171.65,115.13,Não,Passeios Locais
30/06/2023,Tour Petrópolis (Carro),2,669.34,1338.68,907.38,431.3,Sim,Viagens Longas
30/06/2023,Translado Aeroporto Santos Dumont,3,1312.1,3936.3,2517.2,1419.1,Não,Translados
30/06/2023,Aluguel Carro Executivo,3,887.46,2662.38,1763.01,899.37,Sim,Serviço Privado
01/07/2023,Tour Petrópolis (Carro),3,634.39,1903.17,1081.45,821.72,Não,Viagens Longas
01/07/2023,City Tour Completo (Van),1,1202.76,1202.76,733.72,469.04,Não,City Tour
01/07/2023,Aluguel Carro Executivo,1,457.83,457.83,291.5,166.33,Não,Serviço Privado
01/07/2023,Translado Aeroporto Galeão,1,438.63,438.63,281.31,157.32,Sim,Translados
01/07/2023,Tour Arraial do Cabo (Van),2,340.0,680.0,427.4,252.6,Sim,Viagens Longas
01/07/2023,Translado Aeroporto Galeão,3,570.39,1711.17,1034.81,676.36,Não,Translados
01/07/2023,Tour Petrópolis (Carro),1,1451.19,1451.19,1043.65,407.54,Não,Viagens Longas
02/07/2023,Aluguel Carro Executivo,3,1160.68,3482.04,2504.95,977.09,Não,Serviço Privado
02/07/2023,Aluguel Carro Executivo,2,479.9,959.8,654.71,305.09,Não,Serviço Privado
02/07/2023,Aluguel Carro Executivo,1,753.35,753.35,494.21,259.14,Sim,Serviço Privado
02/07/2023,Aluguel Carro Executivo,3,414.94,1244.82,929.41,315.41,Sim,Serviço Privado
02/07/2023,Aluguel Carro Executivo,3,1428.81,4286.43,2734.67,1551.76,Sim,Serviço Privado
03/07/2023,Passeio Pão de Açúcar (Carro),1,1363.76,1363.76,885.04,478.72,Não,Passeios Locais
03/07/2023,Aluguel Carro Executivo,3,1285.06,3855.18,2351.98,1503.2,Sim,Serviço Privado
03/07/2023,Tour Búzios (Van),3,1137.48,3412.44,2325.98,1086.46,Não,Viagens Longas
03/07/2023,City Tour Completo (Van),3,1202.42,3607.26,2398.97,1208.29,Não,City Tour
03/07/2023,Translado Aeroporto Galeão,1,1387.71,1387.71,781.61,606.1,Não,Translados
04/07/2023,Translado Aeroporto Galeão,1,295.48,295.48,217.55,77.93,Não,Translados
04/07/2023,Passeio Cristo Redentor (Carro),2,1356.3,2712.6,1756.52,956.08,Não,Passeios Locais
04/07/2023,Tour Búzios (Van),1,897.79,897.79,629.92,267.87,Sim,Viagens Longas
04/07/2023,Tour Petrópolis (Carro),1,488.09,488.09,289.67,198.42,Não,Viagens Longas
04/07/2023,Translado Aeroporto Santos Dumont,2,1300.1,2600.2,1634.47,965.73,Não,Translados
04/07/2023,Tour Petrópolis (Carro),2,1337.68,2675.36,1571.35,1104.01,Não,Viagens Longas
04/07/2023,Tour Petrópolis (Carro),1,631.05,631.05,419.92,211.13,Sim,Viagens Longas
05/07/2023,Tour Arraial do Cabo (Van),1,953.16,953.16,574.77,378.39,Não,Viagens Longas
05/07/2023,Translado Aeroporto Galeão,3,1008.45,3025.35,1919.26,1106.09,Sim,Translados
05/07/2023,Passeio Pão de Açúcar (Carro),3,1156.3,3468.9,2586.33,882.57,Não,Passeios Locais
05/07/2023,Tour Arraial do Cabo (Van),1,732.39,732.39,408.54,323.85,Sim,Viagens Longas
05/07/2023,Tour Petrópolis (Carro),3,1323.4,3970.2,2188.66,1781.54,Não,Viagens Longas
05/07/2023,Translado Aeroporto Santos Dumont,2,341.01,682.02,450.5,231.52,Não,Translados
05/07/2023,Translado Aeroporto Galeão,2,892.78,1785.56,1207.7,577.86,Não,Translados
05/07/2023,Aluguel Carro Executivo,1,1447.21,1447.21,922.68,524.53,Sim,Serviço Privado
06/07/2023,Passeio Cristo Redentor (Carro),3,1148.37,3445.11,1964.34,1480.77,Não,Passeios Locais
